,0
7400,391182
7401,391201
7402,391203
7403,391208
7404,391211
7405,391222
7406,391241
7407,391245
7408,391253
7409,391254
7410,391257
7411,391266
7412,391274
7413,391281
7414,391287
7415,391295
7416,391300
7417,391319
7418,391321
7419,391325
7420,391327
7421,391329
7422,391330
7423,391351
7424,391354
7425,391357
7426,391358
7427,391364
7428,391373
7429,391377
7430,391405
7431,391411
7432,391418
7433,391421
7434,391429
7435,391434
7436,391446
7437,391449
7438,391450
7439,391462
7440,391466
7441,391472
7442,391482
7443,391486
7444,391493
7445,391494
7446,391512
7447,391513
7448,391528
7449,391541
7450,391580
7451,391583
7452,391591
7453,391597
7454,391631
7455,391642
7456,391644
7457,391672
7458,391699
7459,391702
7460,391706
7461,391707
7462,391727
7463,391737
7464,391745
7465,391747
7466,391758
7467,391762
7468,391764
7469,391780
7470,391786
7471,391788
7472,391789
7473,391796
7474,391798
7475,391806
7476,391812
7477,391813
7478,391817
7479,391833
7480,391836
7481,391845
7482,391846
7483,391858
7484,391868
7485,391906
7486,391913
7487,391925
7488,391929
7489,391933
7490,391946
7491,391969
7492,391989
7493,391994
7494,391998
7495,392012
7496,392017
7497,392023
7498,392025
7499,392039
7500,392042
7501,392047
7502,392048
7503,392053
7504,392056
7505,392057
7506,392068
7507,392071
7508,392073
7509,392076
7510,392081
7511,392083
7512,392093
7513,392133
7514,392172
7515,392175
7516,392178
7517,392180
7518,392182
7519,392190
7520,392204
7521,392216
7522,392222
7523,392225
7524,392234
7525,392239
7526,392247
7527,392248
7528,392259
7529,392279
7530,392294
7531,392295
7532,392296
7533,392303
7534,392311
7535,392315
7536,392330
7537,392334
7538,392341
7539,392349
7540,392353
7541,392356
7542,392359
7543,392369
7544,392370
7545,392384
7546,392398
7547,392401
7548,392407
7549,392431
7550,392437
7551,392439
7552,392441
7553,392442
7554,392443
7555,392447
7556,392449
7557,392450
7558,392476
7559,392477
7560,392489
7561,392498
7562,392502
7563,392507
7564,392512
7565,392528
7566,392547
7567,392553
7568,392585
7569,392593
7570,392606
7571,392619
7572,392624
7573,392626
7574,392627
7575,392628
7576,392630
7577,392642
7578,392646
7579,392658
7580,392665
7581,392672
7582,392679
7583,392684
7584,392685
7585,392690
7586,392692
7587,392697
7588,392699
7589,392713
7590,392720
7591,392730
7592,392733
7593,392746
7594,392748
7595,392766
7596,392768
7597,392782
7598,392786
7599,392787
7600,392793
7601,392804
7602,392808
7603,392813
7604,392818
7605,392821
7606,392822
7607,392823
7608,392824
7609,392826
7610,392827
7611,392834
7612,392843
7613,392856
7614,392862
7615,392870
7616,392884
7617,392885
7618,392889
7619,392896
7620,392897
7621,392908
7622,392910
7623,392913
7624,392915
7625,392922
7626,392930
7627,392933
7628,392961
7629,392975
7630,392998
7631,393003
7632,393013
7633,393018
7634,393020
7635,393023
7636,393025
7637,393041
7638,393043
7639,393060
7640,393061
7641,393067
7642,393089
7643,393110
7644,393119
7645,393122
7646,393140
7647,393145
7648,393162
7649,393175
7650,393187
7651,393194
7652,393195
7653,393205
7654,393217
7655,393231
7656,393233
7657,393236
7658,393246
7659,393256
7660,393281
7661,393291
7662,393296
7663,393300
7664,393309
7665,393313
7666,393325
7667,393327
7668,393331
7669,393341
7670,393345
7671,393346
7672,393349
7673,393364
7674,393366
7675,393370
7676,393371
7677,393375
7678,393380
7679,393386
7680,393390
7681,393419
7682,393421
7683,393425
7684,393431
7685,393447
7686,393464
7687,393469
7688,393489
7689,393496
7690,393500
7691,393508
7692,393518
7693,393530
7694,393536
7695,393543
7696,393546
7697,393550
7698,393553
7699,393559
7700,393564
7701,393568
7702,393572
7703,393573
7704,393583
7705,393595
7706,393599
7707,393600
7708,393603
7709,393612
7710,393618
7711,393621
7712,393629
7713,393635
7714,393636
7715,393638
7716,393646
7717,393649
7718,393653
7719,393655
7720,393656
7721,393665
7722,393672
7723,393688
7724,393714
7725,393715
7726,393722
7727,393724
7728,393740
7729,393741
7730,393742
7731,393753
7732,393756
7733,393760
7734,393761
7735,393776
7736,393777
7737,393794
7738,393798
7739,393805
7740,393811
7741,393818
7742,393823
7743,393836
7744,393846
7745,393847
7746,393849
7747,393862
7748,393864
7749,393867
7750,393869
7751,393876
7752,393878
7753,393889
7754,393896
7755,393898
7756,393899
7757,393900
7758,393901
7759,393902
7760,393903
7761,393907
7762,393914
7763,393923
7764,393924
7765,393925
7766,393927
7767,393930
7768,393935
7769,393937
7770,393938
7771,393942
7772,393948
7773,393952
7774,393958
7775,393964
7776,393965
7777,393980
7778,393981
7779,393982
7780,393990
7781,394016
7782,394018
7783,394024
7784,394035
7785,394037
7786,394040
7787,394052
7788,394078
7789,394080
7790,394082
7791,394099
7792,394101
7793,394102
7794,394106
7795,394109
7796,394119
7797,394120
7798,394123
7799,394127
7800,394130
7801,394137
7802,394153
7803,394157
7804,394158
7805,394163
7806,394174
7807,394177
7808,394178
7809,394190
7810,394196
7811,394205
7812,394210
7813,394213
7814,394220
7815,394226
7816,394230
7817,394235
7818,394236
7819,394246
7820,394257
7821,394262
7822,394269
7823,394271
7824,394286
7825,394289
7826,394290
7827,394291
7828,394300
7829,394302
7830,394306
7831,394320
7832,394321
7833,394335
7834,394338
7835,394346
7836,394358
7837,394366
7838,394367
7839,394368
7840,394370
7841,394375
7842,394376
7843,394380
7844,394381
7845,394384
7846,394389
7847,394401
7848,394403
7849,394404
7850,394409
7851,394412
7852,394424
7853,394426
7854,394429
7855,394441
7856,394443
7857,394453
7858,394455
7859,394458
7860,394468
7861,394477
7862,394478
7863,394490
7864,394493
7865,394497
7866,394505
7867,394526
7868,394528
7869,394532
7870,394535
7871,394545
7872,394553
7873,394554
7874,394561
7875,394563
7876,394567
7877,394568
7878,394581
7879,394585
7880,394592
7881,394598
7882,394599
7883,394607
7884,394611
7885,394613
7886,394615
7887,394616
7888,394620
7889,394627
7890,394642
7891,394644
7892,394645
7893,394652
7894,394653
7895,394655
7896,394663
7897,394667
7898,394680
7899,394686
7900,394690
7901,394700
7902,394707
7903,394710
7904,394713
7905,394716
7906,394719
7907,394721
7908,394726
7909,394730
7910,394734
7911,394735
7912,394743
7913,394744
7914,394745
7915,394748
7916,394754
7917,394763
7918,394765
7919,394767
7920,394771
7921,394774
7922,394781
7923,394783
7924,394784
7925,394788
7926,394791
7927,394793
7928,394794
7929,394795
7930,394797
7931,394798
7932,394800
7933,394804
7934,394807
7935,394809
7936,394810
7937,394812
7938,394813
7939,394815
7940,394818
7941,394821
7942,394826
7943,394837
7944,394839
7945,394843
7946,394845
7947,394848
7948,394858
7949,394862
7950,394863
7951,394868
7952,394870
7953,394872
7954,394877
7955,394878
7956,394884
7957,394888
7958,394892
7959,394894
7960,394895
7961,394896
7962,394898
7963,394903
7964,394909
7965,394918
7966,394926
7967,394927
7968,394930
7969,394934
7970,394940
7971,394944
7972,394945
7973,394947
7974,394948
7975,394949
7976,394950
7977,394951
7978,394953
7979,394954
7980,394955
7981,394956
7982,394957
7983,394958
7984,394959
7985,394960
7986,394961
7987,394962
7988,394963
7989,394964
7990,394965
7991,394966
7992,394967
7993,394968
7994,394969
7995,394970
7996,394971
7997,394972
7998,394974
7999,394975
8000,394976
8001,394977
8002,394978
8003,394979
8004,394980
8005,394981
8006,394983
8007,394984
8008,394985
8009,394986
8010,394987
8011,394988
8012,394989
8013,394990
8014,394991
8015,394992
8016,394993
8017,394994
8018,394995
8019,394996
8020,394997
8021,394998
8022,394999
8023,395000
8024,395001
8025,395002
8026,395003
8027,395004
8028,395006
8029,395007
8030,395008
8031,395009
8032,395010
8033,395011
8034,395012
8035,395013
8036,395015
8037,395016
8038,395017
8039,395018
8040,395019
8041,395020
8042,395021
8043,395023
8044,395024
8045,395025
8046,395026
8047,395027
8048,395028
8049,395029
8050,395030
8051,395031
8052,395032
8053,395033
8054,395034
8055,395035
8056,395036
8057,395038
8058,395039
8059,395040
8060,395041
8061,395042
8062,395043
8063,395044
8064,395045
8065,395046
8066,395047
8067,395048
8068,395049
8069,395050
8070,395051
8071,395052
8072,395053
8073,395054
8074,395055
8075,395056
8076,395057
8077,395058
8078,395059
8079,395060
8080,395061
8081,395062
8082,395063
8083,395064
8084,395066
8085,395067
8086,395068
8087,395069
8088,395070
8089,395071
8090,395072
8091,395073
8092,395074
8093,395075
8094,395076
8095,395077
8096,395078
8097,395079
8098,395080
8099,395081
8100,395083
8101,395084
8102,395085
8103,395086
8104,395087
8105,395088
8106,395089
8107,395090
8108,395091
8109,395092
8110,395093
8111,395094
8112,395095
8113,395096
8114,395098
8115,395099
8116,395100
8117,395101
8118,395102
8119,395103
8120,395105
8121,395106
8122,395107
8123,395108
8124,395109
8125,395110
8126,395111
8127,395112
8128,395113
8129,395114
8130,395115
8131,395117
8132,395118
8133,395119
8134,395120
8135,395121
8136,395122
8137,395123
8138,395124
8139,395125
8140,395126
8141,395127
8142,395128
8143,395129
8144,395130
8145,395131
8146,395132
8147,395133
8148,395134
8149,395135
8150,395137
8151,395138
8152,395139
8153,395140
8154,395141
8155,395142
8156,395143
8157,395144
8158,395145
8159,395146
8160,395147
8161,395148
8162,395149
8163,395150
8164,395151
8165,395152
8166,395153
8167,395154
8168,395155
8169,395158
8170,395159
8171,395160
8172,395162
8173,395163
8174,395164
8175,395165
8176,395166
8177,395167
8178,395168
8179,395170
8180,395171
8181,395172
8182,395173
8183,395174
8184,395176
8185,395177
8186,395178
8187,395179
8188,395180
8189,395181
8190,395182
8191,395184
8192,395185
8193,395186
8194,395187
8195,395188
8196,395189
8197,395191
8198,395193
8199,395194
8200,395195
8201,395196
8202,395197
8203,395198
8204,395199
8205,395200
8206,395201
8207,395202
8208,395203
8209,395204
8210,395205
8211,395206
8212,395207
8213,395208
8214,395209
8215,395211
8216,395213
8217,395214
8218,395215
8219,395216
8220,395217
8221,395218
8222,395219
8223,395221
8224,395222
8225,395223
8226,395224
8227,395225
8228,395226
8229,395227
8230,395228
8231,395230
8232,395231
8233,395232
8234,395233
8235,395234
8236,395235
8237,395237
8238,395238
8239,395239
8240,395240
8241,395241
8242,395243
8243,395244
8244,395245
8245,395246
8246,395247
8247,395248
8248,395249
8249,395250
8250,395251
8251,395252
8252,395253
8253,395254
8254,395255
8255,395256
8256,395257
8257,395258
8258,395259
8259,395260
8260,395261
8261,395262
8262,395263
8263,395264
8264,395265
8265,395266
8266,395267
8267,395269
8268,395270
8269,395272
8270,395273
8271,395274
8272,395275
8273,395276
8274,395277
8275,395278
8276,395280
8277,395281
8278,395282
8279,395283
8280,395284
8281,395285
8282,395286
8283,395287
8284,395288
8285,395289
8286,395290
8287,395291
8288,395292
8289,395293
8290,395294
8291,395295
8292,395296
8293,395297
8294,395298
8295,395299
8296,395300
8297,395302
8298,395303
8299,395304
8300,395307
8301,395308
8302,395309
8303,395310
8304,395311
8305,395312
8306,395313
8307,395314
8308,395315
8309,395316
8310,395317
8311,395318
8312,395319
8313,395320
8314,395321
8315,395323
8316,395324
8317,395325
8318,395326
8319,395327
8320,395328
8321,395329
8322,395331
8323,395332
8324,395333
8325,395334
8326,395335
8327,395336
8328,395337
8329,395338
8330,395339
8331,395341
8332,395342
8333,395343
8334,395344
8335,395345
8336,395346
8337,395347
8338,395348
8339,395349
8340,395350
8341,395351
8342,395352
8343,395353
8344,395354
8345,395355
8346,395356
8347,395357
8348,395358
8349,395363
8350,395364
8351,395365
8352,395366
8353,395367
8354,395368
8355,395369
8356,395370
8357,395371
8358,395372
8359,395374
8360,395375
8361,395376
8362,395377
8363,395378
8364,395379
8365,395380
8366,395381
8367,395382
8368,395383
8369,395384
8370,395385
8371,395386
8372,395387
8373,395388
8374,395389
8375,395390
8376,395392
8377,395393
8378,395394
8379,395395
8380,395396
8381,395397
8382,395398
8383,395399
8384,395400
8385,395401
8386,395402
8387,395404
8388,395405
8389,395406
8390,395407
8391,395408
8392,395409
8393,395410
8394,395411
8395,395412
8396,395413
8397,395416
8398,395417
8399,395418
8400,395419
8401,395420
8402,395421
8403,395422
8404,395424
8405,395425
8406,395426
8407,395428
8408,395429
8409,395430
8410,395431
8411,395432
8412,395433
8413,395434
8414,395435
8415,395436
8416,395437
8417,395438
8418,395439
8419,395440
8420,395441
8421,395442
8422,395443
8423,395444
8424,395445
8425,395446
8426,395447
8427,395448
8428,395449
8429,395450
8430,395451
8431,395453
8432,395454
8433,395455
8434,395456
8435,395457
8436,395458
8437,395459
8438,395460
8439,395461
8440,395462
8441,395463
8442,395464
8443,395465
8444,395466
8445,395467
8446,395468
8447,395469
8448,395470
8449,395471
8450,395472
8451,395473
8452,395474
8453,395475
8454,395476
8455,395477
8456,395478
8457,395479
8458,395480
8459,395481
8460,395482
8461,395483
8462,395484
8463,395485
8464,395486
8465,395487
8466,395488
8467,395489
8468,395490
8469,395491
8470,395492
8471,395494
8472,395496
8473,395497
8474,395498
8475,395499
8476,395500
8477,395503
8478,395504
8479,395505
8480,395506
8481,395507
8482,395508
8483,395509
8484,395510
8485,395511
8486,395512
8487,395513
8488,395514
8489,395516
8490,395518
8491,395519
8492,395520
8493,395521
8494,395522
8495,395523
8496,395524
8497,395525
8498,395526
8499,395527
8500,395528
8501,395529
8502,395532
8503,395533
8504,395534
8505,395537
8506,395539
8507,395540
8508,395541
8509,395542
8510,395543
8511,395544
8512,395546
8513,395547
8514,395548
8515,395549
8516,395550
8517,395551
8518,395552
8519,395553
8520,395554
8521,395555
8522,395556
8523,395557
8524,395558
8525,395559
8526,395560
8527,395561
8528,395562
8529,395563
